"","Date","Name","Distance","Made","Block","H.A","SeasonPerc","Temp","Years.Exp.","Average.Dist.","Career.Avg.","Dome"
"2981","17073","Mike Nugent\nugenmik01",42,"Y","N","Home",0.793,0,15,35.17,0.858,"DOME"
"2991","17073","Mike Nugent\nugenmik01",22,"Y","N","Home",0.793,0,1,35.17,0.824,"NOT DOME"
"3001","17073","Mike Nugent\nugenmik01",22,"Y","N","Home",0.793,0,12,35.17,0.808,"NOT DOME"
"3011","17073","Mike Nugent\nugenmik01",47,"Y","N","Home",0.793,0,18,35.17,0.844,"NOT DOME"
"3021","17073","Mike Nugent\nugenmik01",43,"Y","N","Home",0.793,0,6,35.17,0.814,"NOT DOME"
"3031","17070","Wil Lutz\LutzWi00",57,"Y","N","Home",0.824,0,0,37.53,0.713,"NOT DOME"
"3041","17070","Matt Bryant\bryanmat01",21,"Y","N","Away",0.919,0,16,37.3,0.804,"NOT DOME"
"3051","17069","Josh Lambo\LambJo00",34,"Y","N","Away",0.813,0,10,36.38,0.871,"NOT DOME"
"3061","17069","Cody Parkey\ParkCo03",42,"N","N","Away",0.8,0,2,37.6,0.821,"NOT DOME"
"3071","17069","Dan Bailey\BailDa00",47,"N","N","Home",0.844,0,2,38.41,0.845,"DOME"
"3081","17069","Blair Walsh\WalsBl00",31,"Y","N","Away",0.75,0,9,38.88,0.868,"NOT DOME"
"3091","17069","Chandler Catanzaro\CataCh00",60,"Y","N","Away",0.75,0,10,39.07,0.831,"DOME"
"3101","17069","Matt Prater\PratMa20",50,"Y","N","Away",0.861,0,0,40.17,0.842,"DOME"
"3111","17069","Steven Hauschka\HausSt00",22,"Y","N","Home",0.892,0,5,34.14,0.897,"DOME"
"3121","17069","Dustin Hopkins\HopkDu00",33,"Y","N","Away",0.81,0,5,36.9,0.87,"DOME"
"3131","17069","Adam Vinatieri\vinatada01",33,"Y","N","Home",0.871,0,5,43.16,0.87,"DOME"
"3141","17069","Graham Gano\GanoGr44",54,"N","N","Home",0.789,0,5,40.61,0.87,"DOME"
"3151","17069","Phil Dawson\dawsophi01",53,"N","N","Away",0.857,0,3,40.33,0.81,"NOT DOME"
"3161","17069","Justin Tucker\TuckJu00",37,"Y","N","Away",0.974,0,9,41.95,0.804,"DOME"
"3171","17069","Jason Myers\MyerJa00",52,"N","Y","Home",0.794,0,3,42.82,0.81,"NOT DOME"
"3181","17069","Brandon McManus\McMaBr01",20,"Y","N","Away",0.853,0,9,37.88,0.804,"NOT DOME"
"3191","17069","Sebastian Janikowski\janikseb01",52,"Y","N","Away",0.829,0,2,38.54,0.843,"NOT DOME"
"3201","17069","Cairo Santos\SantCa01",27,"Y","N","Home",0.886,0,1,35.63,0.813,"NOT DOME"
"3211","17069","Cody Parkey\ParkCo03",46,"Y","N","Away",0.8,0,10,37.6,0.871,"NOT DOME"
"3221","17069","Nick Folk\FolkNi20",28,"Y","N","Away",0.871,0,2,33.97,0.821,"NOT DOME"
"3241","17069","Matt Prater\PratMa20",42,"Y","N","Away",0.861,0,9,40.17,0.813,"NOT DOME"
"3251","17069","Steven Hauschka\HausSt00",33,"Y","N","Home",0.892,0,7,34.14,0.831,"NOT DOME"
"3261","17069","Dustin Hopkins\HopkDu00",37,"Y","N","Away",0.81,0,9,36.9,0.828,"NOT DOME"
"3271","17069","Andrew Franks\FranAn01",37,"Y","N","Home",0.762,0,18,32.86,0.844,"NOT DOME"
"3281","17069","Ryan Succop\SuccRy44",34,"Y","N","Home",0.917,0,0,39.33,0.713,"NOT DOME"
"3291","17069","Josh Lambo\LambJo00",27,"Y","N","Away",0.813,0,16,36.38,0.804,"NOT DOME"
"3301","17069","Cody Parkey\ParkCo03",38,"Y","N","Away",0.8,0,10,37.6,0.871,"NOT DOME"
"3311","17069","Mason Crosby\CrosMa20",36,"Y","N","Home",0.867,0,2,35.4,0.851,"NOT DOME"
"3321","17069","Chris Boswell\BoswCh00",36,"N","Y","Away",0.84,0,4,40.64,0.899,"NOT DOME"
"3331","17069","Justin Tucker\TuckJu00",43,"Y","N","Away",0.974,0,10,41.95,0.871,"NOT DOME"
"3341","17069","Greg Zuerlein\ZuerGr00",53,"Y","N","Away",0.864,0,2,38.68,0.821,"NOT DOME"
"3351","17069","Dustin Hopkins\HopkDu00",45,"Y","N","Away",0.81,0,9,36.9,0.813,"NOT DOME"
"3361","17069","Dan Carpenter\CarpDa44",19,"Y","N","Home",0.76,0,7,36.16,0.831,"NOT DOME"
"3371","17069","Justin Tucker\TuckJu00",54,"Y","N","Away",0.974,0,15,41.95,0.858,"DOME"
"3381","17069","Caleb Sturgis\SturCa00",29,"Y","N","Home",0.854,0,12,37.63,0.808,"NOT DOME"
"3391","17069","Josh Lambo\LambJo00",42,"Y","N","Away",0.813,0,4,36.38,0.899,"NOT DOME"
"3401","17069","Cody Parkey\ParkCo03",48,"Y","N","Away",0.8,0,2,37.6,0.846,"NOT DOME"
"3411","17069","Roberto Aguayo\AguaRo00",41,"N","N","Home",0.71,0,2,36.68,0.843,"NOT DOME"
"3421","17069","Dan Bailey\BailDa00",49,"Y","N","Home",0.844,0,16,38.41,0.804,"NOT DOME"
"3431","17069","Mike Nugent\nugenmik01",34,"Y","N","Home",0.793,0,10,35.17,0.871,"NOT DOME"
"3441","17069","Blair Walsh\WalsBl00",28,"Y","N","Away",0.75,0,2,38.88,0.821,"NOT DOME"
"3451","17069","Matt Prater\PratMa20",43,"N","N","Away",0.861,0,9,40.17,0.868,"NOT DOME"
"3461","17069","Steven Hauschka\HausSt00",33,"Y","N","Home",0.892,0,4,34.14,0.899,"NOT DOME"
"3471","17069","Dustin Hopkins\HopkDu00",49,"Y","N","Away",0.81,0,9,36.9,0.828,"NOT DOME"
"3481","17069","Adam Vinatieri\vinatada01",38,"Y","N","Home",0.871,0,2,43.16,0.851,"DOME"
"3491","17069","Graham Gano\GanoGr44",48,"Y","N","Home",0.789,0,12,40.61,0.808,"NOT DOME"
"3501","17069","Cody Parkey\ParkCo03",46,"N","N","Away",0.8,0,4,37.6,0.899,"NOT DOME"
"3511","17069","Mason Crosby\CrosMa20",46,"Y","N","Home",0.867,0,2,35.4,0.846,"NOT DOME"
"3521","17069","Chris Boswell\BoswCh00",40,"Y","N","Away",0.84,0,2,40.64,0.845,"NOT DOME"
"3531","17069","Phil Dawson\dawsophi01",22,"Y","N","Away",0.857,0,5,40.33,0.87,"DOME"
"3541","17069","Justin Tucker\TuckJu00",42,"Y","N","Away",0.974,0,10,41.95,0.831,"DOME"
"3551","17069","Jason Myers\MyerJa00",49,"Y","N","Home",0.794,0,2,42.82,0.845,"NOT DOME"
"3561","17069","Connor Barth\barthco01",34,"Y","N","Away",0.783,0,2,35.35,0.845,"NOT DOME"
"3571","17069","Cody Parkey\ParkCo03",41,"N","N","Away",0.8,0,5,37.6,0.87,"DOME"
"3581","17069","Dan Carpenter\CarpDa44",45,"Y","N","Home",0.76,0,10,36.16,0.831,"DOME"
"3601","17069","Caleb Sturgis\SturCa00",38,"Y","N","Home",0.854,0,20,37.63,0.842,"DOME"
"3611","17069","Dustin Hopkins\HopkDu00",25,"Y","N","Away",0.81,0,2,36.9,0.845,"NOT DOME"
"3621","17066","Stephen Gostkowski\GostSt20",24,"Y","N","Home",0.844,0,10,37.16,0.831,"DOME"
"3631","17066","Stephen Gostkowski\GostSt20",25,"Y","N","Home",0.844,0,16,37.16,0.804,"NOT DOME"
"3641","17063","Caleb Sturgis\SturCa00",53,"Y","N","Away",0.854,0,16,37.63,0.804,"NOT DOME"
"3651","17063","Connor Barth\barthco01",31,"N","N","Home",0.783,0,9,35.35,0.828,"NOT DOME"
"3661","17063","Caleb Sturgis\SturCa00",25,"Y","N","Away",0.854,0,9,37.63,0.828,"NOT DOME"
"3671","17063","Caleb Sturgis\SturCa00",29,"Y","N","Away",0.854,0,20,37.63,0.842,"DOME"
"3681","17062","Dustin Hopkins\HopkDu00",29,"Y","N","Home",0.81,0,9,36.9,0.868,"NOT DOME"
"3691","17062","Adam Vinatieri\vinatada01",48,"Y","N","Away",0.871,0,4,43.16,0.899,"NOT DOME"
"3701","17062","Nick Novak\novaknic01",32,"Y","N","Home",0.854,0,8,36.78,0.84,"NOT DOME"
"3711","17062","Ryan Succop\SuccRy44",46,"Y","N","Away",0.917,0,9,39.33,0.804,"NOT DOME"
"3721","17062","Graham Gano\GanoGr44",49,"Y","N","Home",0.789,0,4,40.61,0.799,"NOT DOME"
"3731","17062","Chris Boswell\BoswCh00",49,"Y","N","Home",0.84,0,10,40.64,0.831,"DOME"
"3741","17062","Phil Dawson\dawsophi01",29,"Y","N","Away",0.857,0,1,40.33,0.824,"DOME"
"3751","17062","Justin Tucker\TuckJu00",41,"Y","N","Away",0.974,0,1,41.95,0.877,"NOT DOME"
"3761","17062","Greg Zuerlein\ZuerGr00",47,"Y","N","Home",0.864,0,5,38.68,0.897,"NOT DOME"
"3771","17062","Matt Bryant\bryanmat01",21,"Y","N","Away",0.919,0,0,37.3,0.713,"NOT DOME"
"3781","17062","Nick Novak\novaknic01",31,"Y","N","Home",0.854,0,2,36.78,0.846,"NOT DOME"
"3791","17062","Brandon McManus\McMaBr01",43,"Y","N","Home",0.853,0,2,37.88,0.843,"NOT DOME"
"3801","17062","Cairo Santos\SantCa01",43,"Y","N","Away",0.886,0,20,35.63,0.842,"DOME"
"3811","17062","Wil Lutz\LutzWi00",38,"N","Y","Away",0.824,0,7,37.53,0.84,"NOT DOME"
"3831","17062","Josh Lambo\LambJo00",25,"Y","N","Home",0.813,0,8,36.38,0.84,"NOT DOME"
"3841","17062","Graham Gano\GanoGr44",39,"Y","N","Home",0.789,0,2,40.61,0.845,"NOT DOME"
"3851","17062","Roberto Aguayo\AguaRo00",45,"N","N","Away",0.71,0,4,36.68,0.799,"NOT DOME"
"3861","17062","Dan Bailey\BailDa00",31,"Y","N","Away",0.844,0,11,38.41,0.859,"NOT DOME"
"3871","17062","Mike Nugent\nugenmik01",21,"Y","N","Away",0.793,0,10,35.17,0.831,"NOT DOME"
"3881","17062","Justin Tucker\TuckJu00",52,"Y","N","Away",0.974,0,1,41.95,0.824,"DOME"
"3891","17062","Blair Walsh\WalsBl00",46,"Y","N","Home",0.75,0,18,38.88,0.844,"NOT DOME"
"3901","17062","Chandler Catanzaro\CataCh00",22,"Y","N","Home",0.75,0,1,39.07,0.877,"NOT DOME"
"3911","17062","Greg Zuerlein\ZuerGr00",39,"Y","N","Home",0.864,0,0,38.68,0.713,"NOT DOME"
"3921","17062","Dustin Hopkins\HopkDu00",22,"Y","N","Home",0.81,0,2,36.9,0.851,"DOME"
"3931","17062","Adam Vinatieri\vinatada01",52,"Y","N","Away",0.871,0,8,43.16,0.84,"NOT DOME"
"3941","17062","Nick Novak\novaknic01",24,"Y","N","Home",0.854,0,0,36.78,0.713,"NOT DOME"
"3951","17062","Brandon McManus\McMaBr01",54,"N","N","Home",0.853,0,9,37.88,0.804,"NOT DOME"
"3961","17062","Graham Gano\GanoGr44",41,"Y","N","Home",0.789,0,10,40.61,0.871,"NOT DOME"
"3971","17062","Phil Dawson\dawsophi01",39,"Y","N","Away",0.857,0,7,40.33,0.84,"NOT DOME"
"3981","17062","Jason Myers\MyerJa00",54,"N","N","Away",0.794,0,9,42.82,0.868,"NOT DOME"
"4001","17062","Matt Bryant\bryanmat01",20,"Y","N","Away",0.919,0,7,37.3,0.831,"DOME"
"4011","17062","Nick Novak\novaknic01",43,"Y","N","Home",0.854,0,1,36.78,0.877,"NOT DOME"
"4021","17062","Stephen Gostkowski\GostSt20",34,"Y","N","Home",0.844,0,5,37.16,0.897,"NOT DOME"
"4031","17062","Brandon McManus\McMaBr01",33,"Y","N","Home",0.853,0,0,37.88,0.713,"NOT DOME"
"4041","17062","Cairo Santos\SantCa01",35,"Y","N","Away",0.886,0,0,35.63,0.842,"NOT DOME"
"4061","17062","Wil Lutz\LutzWi00",39,"Y","N","Away",0.824,0,0,37.53,0.842,"NOT DOME"
"4071","17062","Mike Nugent\nugenmik01",25,"Y","N","Away",0.793,0,7,35.17,0.8,"NOT DOME"
"4091","17062","Matt Prater\PratMa20",42,"Y","N","Home",0.861,0,7,40.17,0.8,"NOT DOME"
"4101","17062","Dustin Hopkins\HopkDu00",36,"Y","N","Home",0.81,0,12,36.9,0.808,"NOT DOME"
"4111","17062","Ryan Succop\SuccRy44",51,"N","N","Away",0.917,0,12,39.33,0.808,"NOT DOME"
"4121","17062","Graham Gano\GanoGr44",31,"Y","N","Home",0.789,0,9,40.61,0.828,"NOT DOME"
"4131","17062","Justin Tucker\TuckJu00",49,"Y","N","Away",0.974,0,2,41.95,0.845,"NOT DOME"
"4141","17062","Chandler Catanzaro\CataCh00",40,"Y","N","Home",0.75,0,15,39.07,0.858,"NOT DOME"
"4151","17062","Greg Zuerlein\ZuerGr00",28,"Y","N","Home",0.864,0,2,38.68,0.851,"DOME"
"4161","17062","Nick Novak\novaknic01",57,"N","N","Home",0.854,0,1,36.78,0.877,"NOT DOME"
"4171","17062","Brandon McManus\McMaBr01",23,"Y","N","Home",0.853,0,5,37.88,0.897,"NOT DOME"
"4181","17062","Cairo Santos\SantCa01",53,"Y","N","Away",0.886,0,0,35.63,0.713,"NOT DOME"
"4201","17062","Stephen Gostkowski\GostSt20",39,"N","N","Home",0.844,0,2,37.16,0.821,"DOME"
"4211","17062","Brandon McManus\McMaBr01",35,"Y","N","Home",0.853,0,7,37.88,0.84,"NOT DOME"
"4221","17062","Sebastian Janikowski\janikseb01",58,"N","N","Home",0.829,0,9,38.54,0.868,"NOT DOME"
"4231","17062","Cairo Santos\SantCa01",30,"Y","N","Away",0.886,0,3,35.63,0.81,"NOT DOME"
"4241","17062","Wil Lutz\LutzWi00",45,"Y","N","Away",0.824,0,2,37.53,0.843,"NOT DOME"
"4251","17062","Dan Bailey\BailDa00",22,"Y","N","Away",0.844,0,7,38.41,0.831,"NOT DOME"
"4261","17062","Mike Nugent\nugenmik01",33,"Y","N","Away",0.793,0,9,35.17,0.828,"NOT DOME"
"4271","17062","Matt Prater\PratMa20",27,"Y","N","Home",0.861,0,2,40.17,0.845,"NOT DOME"
"4281","17062","Steven Hauschka\HausSt00",23,"Y","N","Away",0.892,0,9,34.14,0.868,"NOT DOME"
"4291","17062","Andrew Franks\FranAn01",27,"Y","N","Away",0.762,0,4,32.86,0.799,"NOT DOME"
"4301","17059","Nick Folk\FolkNi20",28,"Y","N","Away",0.871,0,3,33.97,0.81,"NOT DOME"
"4311","17059","Dan Carpenter\CarpDa44",39,"Y","N","Home",0.76,0,15,36.16,0.858,"NOT DOME"
"4321","17059","Nick Folk\FolkNi20",29,"Y","N","Away",0.871,0,1,33.97,0.824,"NOT DOME"
"4331","17059","Nick Folk\FolkNi20",36,"Y","N","Away",0.871,0,18,33.97,0.844,"DOME"
"4341","17056","Dustin Hopkins\HopkDu00",34,"Y","N","Home",0.81,0,1,36.9,0.813,"NOT DOME"
"4351","17056","Dustin Hopkins\HopkDu00",31,"Y","N","Home",0.81,0,1,36.9,0.784,"NOT DOME"
"4361","17056","Chris Boswell\BoswCh00",46,"Y","N","Away",0.84,0,2,40.64,0.851,"DOME"
"4371","17056","Dustin Hopkins\HopkDu00",40,"Y","N","Home",0.81,0,1,36.9,0.877,"NOT DOME"
"4381","17055","Cairo Santos\SantCa01",47,"Y","N","Home",0.886,0,5,35.63,0.897,"NOT DOME"
"4391","17055","Mason Crosby\CrosMa20",20,"Y","N","Away",0.867,0,0,35.4,0.842,"DOME"
"4401","17055","Wil Lutz\LutzWi00",50,"N","N","Home",0.824,0,0,37.53,0.713,"NOT DOME"
"4411","17055","Nick Folk\FolkNi20",45,"Y","N","Home",0.871,0,9,33.97,0.804,"NOT DOME"
"4421","17055","Jason Myers\MyerJa00",50,"Y","N","Home",0.794,0,2,42.82,0.821,"DOME"
"4431","17055","Mike Nugent\nugenmik01",33,"Y","N","Away",0.793,0,9,35.17,0.868,"NOT DOME"
"4441","17055","Blair Walsh\WalsBl00",37,"N","N","Away",0.75,0,3,38.88,0.81,"NOT DOME"
"4451","17055","Caleb Sturgis\SturCa00",38,"Y","N","Home",0.854,0,2,37.63,0.843,"NOT DOME"
"4461","17055","Andrew Franks\FranAn01",41,"Y","N","Away",0.762,0,9,32.86,0.828,"NOT DOME"
"4471","17055","Stephen Gostkowski\GostSt20",32,"Y","N","Away",0.844,0,2,37.16,0.845,"NOT DOME"
"4481","17055","Sebastian Janikowski\janikseb01",47,"Y","N","Away",0.829,0,4,38.54,0.799,"NOT DOME"
"4491","17055","Josh Lambo\LambJo00",29,"Y","N","Away",0.813,0,15,36.38,0.858,"NOT DOME"
"4511","17055","Dan Bailey\BailDa00",25,"Y","N","Home",0.844,0,5,38.41,0.897,"NOT DOME"
"4521","17055","Mike Nugent\nugenmik01",47,"Y","N","Away",0.793,0,7,35.17,0.831,"NOT DOME"
"4531","17055","Blair Walsh\WalsBl00",33,"Y","N","Away",0.75,0,2,38.88,0.821,"DOME"
"4541","17055","Matt Prater\PratMa20",43,"Y","N","Away",0.861,0,3,40.17,0.81,"NOT DOME"
"4551","17055","Steven Hauschka\HausSt00",39,"Y","N","Home",0.892,0,2,34.14,0.851,"DOME"
"4561","17055","Caleb Sturgis\SturCa00",46,"N","N","Home",0.854,0,9,37.63,0.804,"NOT DOME"
"4571","17055","Adam Vinatieri\vinatada01",50,"Y","N","Home",0.871,0,2,43.16,0.843,"NOT DOME"
"4581","17055","Nick Novak\novaknic01",28,"Y","N","Home",0.854,0,2,36.78,0.821,"DOME"
"4591","17055","Ryan Succop\SuccRy44",28,"Y","N","Home",0.917,0,2,39.33,0.845,"NOT DOME"
"4601","17055","Jason Myers\MyerJa00",26,"Y","N","Home",0.794,0,9,42.82,0.868,"NOT DOME"
"4611","17055","Matt Bryant\bryanmat01",34,"Y","N","Home",0.919,0,4,37.3,0.799,"NOT DOME"
"4621","17055","Stephen Gostkowski\GostSt20",47,"Y","N","Away",0.844,0,3,37.16,0.81,"NOT DOME"
"4631","17055","Cairo Santos\SantCa01",33,"Y","N","Home",0.886,0,15,35.63,0.858,"NOT DOME"
"4641","17055","Wil Lutz\LutzWi00",20,"Y","N","Home",0.824,0,1,37.53,0.824,"NOT DOME"
"4651","17055","Dan Bailey\BailDa00",23,"Y","N","Home",0.844,0,18,38.41,0.844,"DOME"
"4661","17055","Nick Folk\FolkNi20",20,"Y","N","Home",0.871,0,7,33.97,0.8,"NOT DOME"
"4671","17055","Mike Nugent\nugenmik01",21,"Y","N","Away",0.793,0,2,35.17,0.843,"NOT DOME"
"468","17055","Blair Walsh\WalsBl00",56,"N","N","Away",0.75,0,4,38.88,0.899,"NOT DOME"
"469","17055","Andrew Franks\FranAn01",27,"N","Y","Away",0.762,0,4,32.86,0.899,"NOT DOME"
"470","17055","Sebastian Janikowski\janikseb01",31,"Y","N","Away",0.829,0,8,38.54,0.84,"NOT DOME"
"471","17055","Josh Lambo\LambJo00",28,"Y","N","Away",0.813,0,9,36.38,0.868,"NOT DOME"
"472","17055","Dan Bailey\BailDa00",54,"Y","N","Home",0.844,0,8,38.41,0.84,"NOT DOME"
"473","17055","Justin Tucker\TuckJu00",50,"Y","N","Home",0.974,0,4,41.95,0.799,"NOT DOME"
"474","17055","Blair Walsh\WalsBl00",45,"Y","N","Away",0.75,0,3,38.88,0.81,"NOT DOME"
"475","17055","Steven Hauschka\HausSt00",38,"Y","N","Home",0.892,0,18,34.14,0.844,"NOT DOME"
"476","17055","Caleb Sturgis\SturCa00",22,"Y","N","Home",0.854,0,2,37.63,0.846,"NOT DOME"
"477","17055","Adam Vinatieri\vinatada01",40,"Y","N","Home",0.871,0,7,43.16,0.8,"NOT DOME"
"478","17055","Nick Novak\novaknic01",38,"Y","N","Home",0.854,0,2,36.78,0.843,"DOME"
"479","17055","Mason Crosby\CrosMa20",25,"Y","N","Away",0.867,0,1,35.4,0.813,"NOT DOME"
"480","17055","Wil Lutz\LutzWi00",42,"Y","N","Home",0.824,0,16,37.53,0.804,"NOT DOME"
"481","17055","Nick Folk\FolkNi20",22,"N","Y","Home",0.871,0,1,33.97,0.784,"NOT DOME"
"482","17055","Jason Myers\MyerJa00",39,"Y","N","Home",0.794,0,4,42.82,0.845,"NOT DOME"
"483","17055","Matt Bryant\bryanmat01",29,"Y","N","Home",0.919,0,4,37.3,0.899,"NOT DOME"
"484","17055","Stephen Gostkowski\GostSt20",53,"Y","N","Away",0.844,0,9,37.16,0.813,"NOT DOME"
"485","17055","Wil Lutz\LutzWi00",61,"N","N","Home",0.824,0,0,37.53,0.842,"NOT DOME"
"486","17055","Dan Bailey\BailDa00",56,"Y","N","Home",0.844,0,9,38.41,0.804,"NOT DOME"
"487","17055","Nick Folk\FolkNi20",23,"Y","N","Home",0.871,0,2,33.97,0.821,"DOME"
"488","17055","Dan Carpenter\CarpDa44",49,"N","N","Away",0.76,0,10,36.16,0.831,"DOME"
"489","17055","Mike Nugent\nugenmik01",52,"N","N","Away",0.793,0,7,35.17,0.8,"NOT DOME"
"490","17055","Blair Walsh\WalsBl00",50,"Y","N","Away",0.75,0,2,38.88,0.843,"NOT DOME"
"491","17055","Nick Novak\novaknic01",28,"Y","N","Home",0.854,0,4,36.78,0.799,"NOT DOME"
"492","17055","Josh Lambo\LambJo00",54,"N","N","Away",0.813,0,3,36.38,0.81,"NOT DOME"
"493","17055","Roberto Aguayo\AguaRo00",43,"Y","N","Away",0.71,0,18,36.68,0.844,"NOT DOME"
"494","17055","Justin Tucker\TuckJu00",37,"Y","N","Home",0.974,0,2,41.95,0.843,"NOT DOME"
"495","17055","Blair Walsh\WalsBl00",30,"Y","N","Away",0.75,0,16,38.88,0.804,"NOT DOME"
"496","17055","Chandler Catanzaro\CataCh00",47,"N","N","Home",0.75,0,4,39.07,0.845,"NOT DOME"
"497","17055","Matt Bryant\bryanmat01",34,"Y","N","Home",0.919,0,4,37.3,0.899,"NOT DOME"
"498","17052","Graham Gano\GanoGr44",44,"Y","N","Away",0.789,0,9,40.61,0.813,"NOT DOME"
"499","17052","Graham Gano\GanoGr44",36,"Y","N","Away",0.789,0,0,40.61,0.842,"NOT DOME"
"500","17052","Graham Gano\GanoGr44",50,"N","N","Home",0.789,0,9,40.61,0.804,"NOT DOME"
